"nombre_dispositivo","decibelios","fecha_medicion","type","serialNumber","status","address","deviceTypeId","longitude","latitude","geometry.type","CodigoSeccion","Clave_Tiempo","Ocupacion","Intensidad","Velocidad","FechaHora"
"BI-RUI-009",71.692,2026-02-06 23:35:01.957,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-06 23:30:00,0,0,0,2026-02-06 23:25:00
"BI-RUI-008",70.326,2026-02-06 23:35:05.35,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-06 23:30:00,0,12,0,2026-02-06 23:25:00
"BI-RUI-C013",60.9,2026-02-06 23:35:07.693,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-06 23:30:00,2,204,12,2026-02-06 23:25:00
"BI-RUI-C015",66.3,2026-02-06 23:35:13.07,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-06 23:30:00,0,1949,50,2026-02-06 23:25:00
"BI-RUI-C005",76,2026-02-06 23:35:24.523,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-06 23:30:00,2,204,12,2026-02-06 23:25:00
"BI-RUI-P005",63.5,2026-02-06 23:35:41.713,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-06 23:30:00,0,169,8,2026-02-06 23:25:00
"BI-RUI-010",72.038,2026-02-06 23:35:56.2,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-06 23:30:00,0,0,0,2026-02-06 23:25:00
"BI-RUI-011",65.925,2026-02-06 23:35:58.607,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-06 23:30:00,2,204,12,2026-02-06 23:25:00
"BI-RUI-P013",66.5,2026-02-06 23:36:02.2,"Feature","263912178979148",1,"GORDÓNIZ (CON GOYA)(CÁMARA TRÁFICO)",1,-2.946182,43.252719,"Point","323",2026-02-06 23:30:00,0,73,3,2026-02-06 23:25:00
"BI-RUI-P004",69.9,2026-02-06 23:36:03.217,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-06 23:30:00,2,204,12,2026-02-06 23:25:00
"BI-RUI-C014",55.5,2026-02-06 23:37:16.27,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-06 23:30:00,0,135,13,2026-02-06 23:25:00
"BI-RUI-C023",60.8,2026-02-06 23:38:13.043,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-06 23:45:00,0,68,1,2026-02-06 23:45:00
"BI-RUI-005",68.172,2026-02-06 23:38:24.187,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-P014",58.4,2026-02-06 23:38:58.737,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-06 23:45:00,5,403,10,2026-02-06 23:45:00
"BI-RUI-C025",48.8,2026-02-06 23:39:23.037,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-06 23:45:00,1,175,4,2026-02-06 23:45:00
"BI-RUI-C011",55.3,2026-02-06 23:39:39.79,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-06 23:45:00,6,133,8,2026-02-06 23:45:00
"BI-RUI-P001",73.8,2026-02-06 23:41:01.923,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-C023",61.7,2026-02-06 23:41:35.88,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-06 23:45:00,0,68,1,2026-02-06 23:45:00
"BI-RUI-C008",60.6,2026-02-06 23:42:45.7,"Feature","051999999993008",2,"RIPA 5",1,-2.924745,43.261605,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-P012",66.6,2026-02-06 23:43:03.127,"Feature","4474679464268",1,"SANTUTXU (CON KARMELO 1)(CÁMARA TRÁFICO)",1,-2.915837,43.253675,"Point","363",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-BR11",57.883,2026-02-06 23:43:22.237,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-P007",63.4,2026-02-06 23:43:42.083,"Feature","264832628820516",1,"LEHENDAKARI AGUIRRE  20-26",1,-2.947327,43.272064,"Point","283",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-BR15",66.7,2026-02-06 23:43:46.897,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-06 23:45:00,0,65,2,2026-02-06 23:45:00
"BI-RUI-015",75.638,2026-02-06 23:44:02.93,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-C005",58.9,2026-02-06 23:44:30.637,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-C025",50.3,2026-02-06 23:44:50.547,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-06 23:45:00,1,175,4,2026-02-06 23:45:00
"BI-RUI-C023",63.9,2026-02-06 23:44:52.45,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-06 23:45:00,0,68,1,2026-02-06 23:45:00
"BI-RUI-C020",72.5,2026-02-06 23:45:27.58,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-06 23:45:00,0,12,0,2026-02-06 23:45:00
"BI-RUI-017",75.395,2026-02-06 23:45:29.83,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-019",65.919,2026-02-06 23:45:35.847,"Feature","051999999991019",1,"ZUNZUNEGUI JUNTO BOCA METRO",1,-2.948616,43.261587,"Point","391",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-004",72.774,2026-02-06 23:45:47.303,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-P002",45.7,2026-02-06 23:46:08.947,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-006",79.104,2026-02-06 23:46:12.837,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-P009",68.9,2026-02-06 23:46:13.79,"Feature","180634089949732",1,"ALAMEDA REKALDE 27",1,-2.934442,43.264067,"Point","312",2026-02-06 23:45:00,0,1321,22,2026-02-06 23:45:00
"BI-RUI-001",63.857,2026-02-06 23:46:23.167,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-P011",68,2026-02-06 23:46:27.353,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-06 23:45:00,6,215,6,2026-02-06 23:45:00
"BI-RUI-P003",69,2026-02-06 23:47:24,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-007",65.349,2026-02-06 23:47:45.347,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-C023",62.9,2026-02-06 23:48:12.727,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-06 23:45:00,0,68,1,2026-02-06 23:45:00
"BI-RUI-C016",63.2,2026-02-06 23:48:56.497,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-06 23:45:00,0,1321,22,2026-02-06 23:45:00
"BI-RUI-C024",59.7,2026-02-06 23:49:00.153,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-06 23:45:00,0,24,2,2026-02-06 23:45:00
"BI-RUI-C003",53,2026-02-06 23:49:02.793,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-C018",61.8,2026-02-06 23:49:28.127,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-C002",70.2,2026-02-06 23:49:44.003,"Feature","051999999993002",1,"URIBITARTE 6",1,-2.927694,43.264163,"Point","341",2026-02-06 23:45:00,6,133,8,2026-02-06 23:45:00
"BI-RUI-009",71.731,2026-02-06 23:49:53.097,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-025",42,2026-02-06 23:50:00.973,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-C034",67.5,2026-02-06 23:50:05.803,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-06 23:45:00,2,497,19,2026-02-06 23:45:00
"BI-RUI-008",69.503,2026-02-06 23:50:13.867,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-06 23:45:00,0,12,0,2026-02-06 23:45:00
"BI-RUI-C025",53.6,2026-02-06 23:50:18.163,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-06 23:45:00,1,175,4,2026-02-06 23:45:00
"BI-RUI-C015",69.2,2026-02-06 23:50:21.023,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-06 23:45:00,0,1321,22,2026-02-06 23:45:00
"BI-RUI-C013",62.4,2026-02-06 23:50:29.913,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-C005",74.8,2026-02-06 23:50:37.917,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-P005",64.3,2026-02-06 23:50:42.073,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-06 23:45:00,0,92,6,2026-02-06 23:45:00
"BI-RUI-010",74.101,2026-02-06 23:50:46.12,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-06 23:45:00,0,0,0,2026-02-06 23:45:00
"BI-RUI-011",72.793,2026-02-06 23:51:01.107,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-P013",66.6,2026-02-06 23:51:02.793,"Feature","263912178979148",1,"GORDÓNIZ (CON GOYA)(CÁMARA TRÁFICO)",1,-2.946182,43.252719,"Point","323",2026-02-06 23:45:00,0,152,8,2026-02-06 23:45:00
"BI-RUI-P004",68.1,2026-02-06 23:51:03.78,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-06 23:45:00,3,267,17,2026-02-06 23:45:00
"BI-RUI-C023",62.3,2026-02-06 23:51:29.563,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-06 23:45:00,0,68,1,2026-02-06 23:45:00
"BI-RUI-C014",54.6,2026-02-06 23:52:36.337,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-07,0,46,1,2026-02-07 00:05:00
"BI-RUI-005",66.119,2026-02-06 23:53:28.763,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-P014",57.7,2026-02-06 23:53:58.77,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-07,0,250,18,2026-02-07 00:05:00
"BI-RUI-C023",61.6,2026-02-06 23:54:40.21,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07,0,64,1,2026-02-07 00:05:00
"BI-RUI-C011",56.7,2026-02-06 23:55:12.213,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-07,0,168,11,2026-02-07 00:05:00
"BI-RUI-C025",55.4,2026-02-06 23:55:58.19,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07,1,185,4,2026-02-07 00:05:00
"BI-RUI-P001",69.2,2026-02-06 23:56:01.893,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-C023",63.1,2026-02-06 23:57:56.703,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07,0,64,1,2026-02-07 00:05:00
"BI-RUI-P012",67.5,2026-02-06 23:58:03.58,"Feature","4474679464268",1,"SANTUTXU (CON KARMELO 1)(CÁMARA TRÁFICO)",1,-2.915837,43.253675,"Point","363",2026-02-07,0,0,0,2026-02-07 00:05:00
"BI-RUI-C008",56.4,2026-02-06 23:58:07.563,"Feature","051999999993008",2,"RIPA 5",1,-2.924745,43.261605,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-BR11",62.298,2026-02-06 23:58:25.067,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-07,0,0,0,2026-02-07 00:05:00
"BI-RUI-015",76.792,2026-02-06 23:59:09.213,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-BR15",68.4,2026-02-06 23:59:10.493,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-07,0,82,3,2026-02-07 00:05:00
"BI-RUI-C005",60.1,2026-02-06 23:59:43.03,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-004",72.287,2026-02-07 00:00:56.367,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-C020",72.8,2026-02-07 00:00:56.367,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-07,0,12,0,2026-02-07 00:05:00
"BI-RUI-017",75.28,2026-02-07 00:00:56.367,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-006",80.3,2026-02-07 00:01:06.51,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-07,0,0,0,2026-02-07 00:05:00
"BI-RUI-C023",60.3,2026-02-07 00:01:07.743,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07,0,64,1,2026-02-07 00:05:00
"BI-RUI-P002",43.7,2026-02-07 00:01:10.82,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-001",65.651,2026-02-07 00:01:23.12,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-07,0,0,0,2026-02-07 00:05:00
"BI-RUI-C025",51,2026-02-07 00:01:25.933,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07,1,185,4,2026-02-07 00:05:00
"BI-RUI-P011",68.3,2026-02-07 00:01:27.887,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-07,15,322,1,2026-02-07 00:05:00
"BI-RUI-P003",62.9,2026-02-07 00:02:24.47,"Feature","145922164263460",1,"PLAZA NUEVA 5",1,-2.922734,43.258821,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-007",68.246,2026-02-07 00:02:54.677,"Feature","051999999991007",1,"AVENIDA MADARIAGA 3-5",1,-2.944399,43.271091,"Point","280",2026-02-07,0,0,0,2026-02-07 00:05:00
"BI-RUI-C016",63.3,2026-02-07 00:04:13.157,"Feature","110281893366668",1,"Diputación 4",1,-2.93203,43.263171,"Point","312",2026-02-07,1,2921,49,2026-02-07 00:05:00
"BI-RUI-C024",59.6,2026-02-07 00:04:18.267,"Feature","9381832634856",2,"Avenida de las Universidades 8",1,-2.934714,43.270142,"Point","342",2026-02-07,0,5,0,2026-02-07 00:05:00
"BI-RUI-C003",52.1,2026-02-07 00:04:19.017,"Feature","051999999993003",1,"MUELLE RIPA (RIA)",1,-2.924641,43.261251,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-C018",65.7,2026-02-07 00:04:38.393,"Feature","171837364652940",1,"Ledesma 6",1,-2.927146,43.261879,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-009",75.101,2026-02-07 00:05:01.41,"Feature","051999999991009",1,"SANTA MARIA 18",1,-2.925421,43.257746,"Point","335",2026-02-07,0,0,0,2026-02-07 00:05:00
"BI-RUI-025",42,2026-02-07 00:05:12.727,"Feature","051999999991025",2,"PRINCIPE 1",1,-2.924567,43.261992,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-C034",67.4,2026-02-07 00:05:22.51,"Feature","22635509719416",1,"Aretxabaleta 6",1,-2.941152,43.260501,"Point","344",2026-02-07,4,535,12,2026-02-07 00:05:00
"BI-RUI-008",71.645,2026-02-07 00:05:22.68,"Feature","051999999991008",1,"ITURRIBIDE 30",1,-2.927927,43.262351,"Point","248",2026-02-07,0,12,0,2026-02-07 00:05:00
"BI-RUI-C015",68.2,2026-02-07 00:05:39.183,"Feature","62624880565532",1,"Juan de Ajuriaguerra 14",1,-2.93266,43.26567,"Point","312",2026-02-07,1,2921,49,2026-02-07 00:05:00
"BI-RUI-C023",63,2026-02-07 00:05:39.243,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07,0,64,1,2026-02-07 00:05:00
"BI-RUI-P005",62.7,2026-02-07 00:05:42.12,"Feature","215537962324300",1,"AUTONOMÍA 33 (ESQUINA GORDÓNIZ)(CÁMARA TRÁFICO)",1,-2.941332,43.257536,"Point","322",2026-02-07,0,230,7,2026-02-07 00:05:00
"BI-RUI-C013",62,2026-02-07 00:05:52.137,"Feature","93385137277376",1,"Colón de Larreategui 5",1,-2.92688,43.262285,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-C005",74.6,2026-02-07 00:05:54.183,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-010",71.831,2026-02-07 00:05:56.42,"Feature","051999999991010",1,"BARRENKALE BARRENA 7",1,-2.925336,43.257225,"Point","335",2026-02-07,0,0,0,2026-02-07 00:05:00
"BI-RUI-011",71.107,2026-02-07 00:06:02.17,"Feature","051999999991011",1,"JARDINES 6",1,-2.925043,43.258266,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-P004",64,2026-02-07 00:06:04.357,"Feature","211957269662244",1,"PLAZA NUEVA 2",1,-2.923018,43.259105,"Point","337",2026-02-07,4,277,14,2026-02-07 00:05:00
"BI-RUI-C025",52.4,2026-02-07 00:06:52.677,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07,1,185,4,2026-02-07 00:05:00
"BI-RUI-C025",56.2,2026-02-07 00:23:03.673,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 00:30:00,0,188,6,2026-02-07 00:25:00
"BI-RUI-C014",59.2,2026-02-07 00:23:29.557,"Feature","92672527453068",1,"Iparraguirre 16",1,-2.935306,43.266038,"Point","338",2026-02-07 00:30:00,0,16,0,2026-02-07 00:25:00
"BI-RUI-005",69.127,2026-02-07 00:23:31.103,"Feature","051999999991005",1,"MARIA MUÑOZ FRENTE 2 ",1,-2.921992,43.257555,"Point","337",2026-02-07 00:30:00,7,232,11,2026-02-07 00:25:00
"BI-RUI-P014",58.5,2026-02-07 00:24:00.157,"Feature","110891067380044",1,"MONTEVIDEO (FRENTE HOSPITAL)(CÁMARA TRÁFICO)",1,-2.954683,43.26077,"Point","392",2026-02-07 00:30:00,0,187,17,2026-02-07 00:25:00
"BI-RUI-C023",63.1,2026-02-07 00:25:23.737,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 00:30:00,0,94,4,2026-02-07 00:25:00
"BI-RUI-C011",56.6,2026-02-07 00:25:57.137,"Feature","4720187165580",1,"Jardines de Albia (frente a fuente)",1,-2.928189,43.262887,"Point","341",2026-02-07 00:30:00,0,74,4,2026-02-07 00:25:00
"BI-RUI-P001",58.4,2026-02-07 00:26:02.62,"Feature","53696331516452",1,"PLAZA NUEVA 15",1,-2.922658,43.259361,"Point","337",2026-02-07 00:30:00,7,232,11,2026-02-07 00:25:00
"BI-RUI-P012",64.9,2026-02-07 00:28:04.817,"Feature","4474679464268",1,"SANTUTXU (CON KARMELO 1)(CÁMARA TRÁFICO)",1,-2.915837,43.253675,"Point","363",2026-02-07 00:30:00,0,0,0,2026-02-07 00:25:00
"BI-RUI-BR11",58.945,2026-02-07 00:28:24.087,"Feature","051999999992011",1,"ZABALBIDE CON SANTA CLARA",1,-2.912525,43.255666,"Point","363",2026-02-07 00:30:00,0,0,0,2026-02-07 00:25:00
"BI-RUI-C025",50.6,2026-02-07 00:28:31.103,"Feature","172577704980968",1,"Luis Brinas con Pozas 5",1,-2.947089,43.263329,"Point","276",2026-02-07 00:30:00,0,188,6,2026-02-07 00:25:00
"BI-RUI-C023",62.7,2026-02-07 00:28:41.137,"Feature","18439918662120",1,"Botica Vieja  (TOYOTA)",1,-2.946357,43.268664,"Point","355",2026-02-07 00:30:00,0,94,4,2026-02-07 00:25:00
"BI-RUI-P007",64.4,2026-02-07 00:28:43.043,"Feature","264832628820516",1,"LEHENDAKARI AGUIRRE  20-26",1,-2.947327,43.272064,"Point","283",2026-02-07 00:30:00,0,0,0,2026-02-07 00:25:00
"BI-RUI-C008",55.1,2026-02-07 00:28:46.247,"Feature","051999999993008",2,"RIPA 5",1,-2.924745,43.261605,"Point","337",2026-02-07 00:30:00,7,232,11,2026-02-07 00:25:00
"BI-RUI-015",76.834,2026-02-07 00:29:00.763,"Feature","051999999991015",1,"DE LA TORRE 5",1,-2.924639,43.257559,"Point","337",2026-02-07 00:30:00,7,232,11,2026-02-07 00:25:00
"BI-RUI-BR15",66.9,2026-02-07 00:29:53.07,"Feature","101692098863992",1,"ALAMEDA URQUIJO CON DOCTOR AREILZA",1,-2.942425,43.261366,"Point","345",2026-02-07 00:30:00,0,100,3,2026-02-07 00:25:00
"BI-RUI-C005",54.7,2026-02-07 00:30:10.883,"Feature","259962996275344",1,"SOMERA 8",1,-2.922789,43.256406,"Point","337",2026-02-07 00:30:00,7,232,11,2026-02-07 00:25:00
"BI-RUI-017",74.052,2026-02-07 00:30:37.233,"Feature","051999999991017",1,"SOMERA FRENTE 43 ALDAXKA",1,-2.9224,43.257373,"Point","337",2026-02-07 00:30:00,7,232,11,2026-02-07 00:25:00
"BI-RUI-019",65.259,2026-02-07 00:30:44.407,"Feature","051999999991019",1,"ZUNZUNEGUI JUNTO BOCA METRO",1,-2.948616,43.261587,"Point","391",2026-02-07 00:30:00,0,0,0,2026-02-07 00:25:00
"BI-RUI-004",71.651,2026-02-07 00:30:52.25,"Feature","051999999991004",1,"PLAZA UNAMUNO FAROLA 13",1,-2.921691,43.258396,"Point","337",2026-02-07 00:30:00,7,232,11,2026-02-07 00:25:00
"BI-RUI-P002",43.4,2026-02-07 00:31:10.503,"Feature","13697301088804",2,"PLAZA NUEVA (BALCÓN ASOCIACIÓN COMERCIANTES)",1,-2.922321,43.259093,"Point","337",2026-02-07 00:30:00,7,232,11,2026-02-07 00:25:00
"BI-RUI-006",76.764,2026-02-07 00:31:13.893,"Feature","051999999991006",1,"BARRENKALE   7 ",1,-2.925136,43.256697,"Point","335",2026-02-07 00:30:00,0,0,0,2026-02-07 00:25:00
"BI-RUI-P009",64.3,2026-02-07 00:31:14.833,"Feature","180634089949732",1,"ALAMEDA REKALDE 27",1,-2.934442,43.264067,"Point","312",2026-02-07 00:30:00,0,2767,49,2026-02-07 00:25:00
"BI-RUI-001",71.186,2026-02-07 00:31:23.723,"Feature","051999999991001",1,"RODRIGUEZ ARIAS   71 BIS",1,-2.944465,43.263875,"Point","352",2026-02-07 00:30:00,0,0,0,2026-02-07 00:25:00
"BI-RUI-P011",64.1,2026-02-07 00:31:29.367,"Feature","193547729768780",1,"CAMPO VOLANTÍN (CON MUGICA)(CÁMARA TRÁFICO)",1,-2.927817,43.267275,"Point","319",2026-02-07 00:30:00,8,220,5,2026-02-07 00:25:00
"BI-RUI-C020",73,2026-02-07 00:31:54.277,"Feature","233588181730096",2,"Ledesma 10 bis",1,-2.928391,43.262172,"Point","248",2026-02-07 00:30:00,0,0,0,2026-02-07 00:25:00
